             u1              u2              u3              u4             u5             u6              u7              y 
  2.9589176e-001  6.8564957e-001  1.2806635e-001  4.9876807e-001  7.1423859e-001  7.2577031e-001  7.5089561e-001  3.3936575e-001
  3.0066614e-001  6.9060260e-001  1.2695867e-001  5.0164358e-001  7.1573682e-001  7.4204028e-001  7.5958267e-001  3.6057357e-001
  3.0544115e-001  6.8681707e-001  1.6761767e-001  5.1360535e-001  7.1935886e-001  7.7732814e-001  7.8672867e-001  3.8077395e-001
  3.1021552e-001  6.5275766e-001  1.8858139e-001  5.2556684e-001  7.3119095e-001  7.7413267e-001  7.6302452e-001  4.0194991e-001
  3.1498990e-001  6.6010465e-001  2.5421622e-001  5.3752861e-001  7.4202422e-001  7.6274666e-001  7.5578328e-001  4.2085027e-001
  3.1976428e-001  6.9312333e-001  2.5264507e-001  5.4949038e-001  7.2820369e-001  7.2912539e-001  7.2888202e-001  4.3886597e-001
  2.1257581e-001  6.6312363e-001  2.3168173e-001  5.6145214e-001  7.1438447e-001  7.5281755e-001  7.3686092e-001  4.5340998e-001
  2.2150638e-001  6.7199338e-001  2.2400628e-001  5.7341363e-001  7.0887518e-001  7.1425598e-001  7.1015579e-001  4.5887771e-001
  2.3043695e-001  6.8049607e-001  1.6370877e-001  5.8537540e-001  7.1047724e-001  7.0873668e-001  7.0568643e-001  4.5546102e-001
  2.3680893e-001  6.5600071e-001  1.3327207e-001  5.9733717e-001  7.1207930e-001  7.3444126e-001  7.0361750e-001  4.4321468e-001
  2.3728847e-001  6.6587286e-001  1.2186766e-001  6.0929866e-001  7.1368135e-001  7.3438493e-001  7.3045801e-001  4.2312872e-001
  2.3776864e-001  6.5387799e-001  1.3552426e-001  6.2126043e-001  7.1528341e-001  7.3651472e-001  7.4490058e-001  4.0301244e-001
  2.3824881e-001  6.7316088e-001  1.5450015e-001  6.1330470e-001  7.1688547e-001  7.3521431e-001  7.4645401e-001  3.8068474e-001
  2.3872835e-001  6.9181727e-001  1.4067282e-001  6.0472127e-001  7.1848752e-001  7.4265684e-001  7.5116290e-001  3.6601002e-001
  2.3920852e-001  6.4612267e-001  1.6853581e-001  5.9613757e-001  7.2008958e-001  7.1934807e-001  7.5480262e-001  3.5031485e-001
  2.3968870e-001  6.9659634e-001  1.7551988e-001  5.8755414e-001  7.2127896e-001  7.3028183e-001  7.4655121e-001  3.3696628e-001
  2.4016823e-001  6.7671644e-001  1.8099227e-001  5.7897043e-001  7.2211482e-001  7.4121716e-001  7.5373691e-001  3.2238306e-001
  2.4064840e-001  6.5497768e-001  2.4201684e-001  5.7038700e-001  7.2295068e-001  7.6290315e-001  7.7318865e-001  3.0655661e-001
  2.4112858e-001  6.9514287e-001  2.7056124e-001  5.6180329e-001  7.2378653e-001  7.3819539e-001  7.7356876e-001  2.9111825e-001
  2.4160811e-001  6.5701490e-001  3.0286300e-001  5.5321986e-001  7.2462239e-001  7.9307544e-001  7.6467515e-001  2.7791972e-001
  2.4208829e-001  6.9019721e-001  3.5978146e-001  5.4463643e-001  7.2545824e-001  7.9244323e-001  7.9861458e-001  2.6872295e-001
  2.4256846e-001  6.7689923e-001  3.5689506e-001  5.3605273e-001  7.2459610e-001  7.5884387e-001  7.7305500e-001  2.5967561e-001
  2.4304863e-001  6.6344204e-001  3.9818751e-001  5.2746930e-001  7.2228173e-001  7.8687073e-001  7.8259428e-001  2.5192090e-001
  2.4352817e-001  6.9109790e-001  3.9365398e-001  5.1888559e-001  7.1636897e-001  7.4911037e-001  7.3854453e-001  2.4986744e-001
  2.4400834e-001  6.5999851e-001  3.7791518e-001  5.1030216e-001  7.0438837e-001  7.2868410e-001  7.3234296e-001  2.5064361e-001
  2.4448851e-001  6.5262794e-001  3.3170092e-001  5.0171873e-001  6.9368653e-001  7.3322536e-001  7.5015968e-001  2.4865606e-001
  2.4831272e-001  6.5880743e-001  2.4249029e-001  4.9313502e-001  6.8514135e-001  7.4589143e-001  7.3961718e-001  2.4407472e-001
  2.5591725e-001  6.8425801e-001  2.5327008e-001  4.8455159e-001  7.1348422e-001  7.6594057e-001  7.6370491e-001  2.4287640e-001
  2.6352178e-001  6.5910962e-001  2.4996662e-001  4.7596789e-001  7.1808142e-001  7.5894715e-001  7.7176539e-001  2.4275311e-001
  2.7112631e-001  6.7997718e-001  2.7427140e-001  4.6738446e-001  7.2253538e-001  7.8740122e-001  7.5853432e-001  2.4067067e-001
  2.7873084e-001  6.4732113e-001  2.3007298e-001  4.5880103e-001  7.2344746e-001  7.5438086e-001  7.7185912e-001  2.3953035e-001
  2.8633538e-001  6.7549587e-001  2.6484484e-001  4.5021732e-001  7.0932597e-001  7.2013833e-001  7.5096504e-001  2.3595809e-001
  2.9394054e-001  6.3749763e-001  1.2219878e-001  4.4163389e-001  6.7591540e-001  7.2144187e-001  6.9680149e-001  2.3946440e-001
  3.0154507e-001  6.7859741e-001  1.3003499e-001  4.3305018e-001  7.0795653e-001  7.7122357e-001  7.6267912e-001  2.4393836e-001
  3.0914961e-001  6.8060221e-001  1.7169693e-001  4.3760354e-001  7.2879904e-001  8.0639250e-001  8.1623691e-001  2.4753104e-001
  3.0483378e-001  6.6717008e-001  1.7341004e-001  4.4967195e-001  7.3074937e-001  7.8464078e-001  7.8990843e-001  2.4975210e-001
  3.0014208e-001  6.7583787e-001  1.8410465e-001  4.6174008e-001  7.2824048e-001  7.3409543e-001  7.4979345e-001  2.5299877e-001
  2.9545038e-001  6.6683988e-001  1.7174412e-001  4.7380822e-001  7.1821022e-001  7.3028496e-001  7.2473201e-001  2.5654429e-001
  2.9075932e-001  6.9129838e-001  1.3313011e-001  4.8587663e-001  6.9893428e-001  7.1235623e-001  7.1940522e-001  2.5967788e-001
  2.8606762e-001  6.7852665e-001  1.1183528e-001  4.9794476e-001  6.7488241e-001  6.9139321e-001  6.8830362e-001  2.6408365e-001
  2.8137593e-001  6.4236811e-001  4.4686076e-002  5.1001290e-001  6.9263777e-001  7.0810604e-001  7.0130384e-001  2.6756383e-001
  2.7668423e-001  6.4457338e-001  7.5288909e-003  5.5982956e-001  7.1039313e-001  7.3722204e-001  7.4136327e-001  2.6990536e-001
  2.7199317e-001  6.5245989e-001  1.4220215e-002  6.1083588e-001  7.2814849e-001  7.4641723e-001  7.7963842e-001  2.7434291e-001
  2.6730147e-001  6.8138054e-001  5.2929373e-002  6.6184219e-001  7.4590385e-001  7.6397196e-001  7.7608202e-001  2.7548612e-001
  2.6260977e-001  6.7757143e-001  9.9408754e-002  6.6594659e-001  7.5051551e-001  7.2212572e-001  7.2790309e-001  2.7866971e-001
  2.5791871e-001  6.8067296e-001  1.5647838e-001  6.6857290e-001  7.3296254e-001  7.0194827e-001  7.3000847e-001  2.7978166e-001
  2.5322701e-001  6.4242707e-001  1.3825028e-001  6.7119893e-001  7.1540958e-001  6.5326823e-001  6.7138250e-001  2.8093566e-001
  2.4853532e-001  6.6580210e-001  1.1354840e-001  6.7382523e-001  7.1721534e-001  7.0376821e-001  7.0810249e-001  2.8327207e-001
  2.4384362e-001  6.7800776e-001  1.4122186e-001  6.7645126e-001  7.2710104e-001  7.3319875e-001  7.2759414e-001  2.8319001e-001
  2.3915256e-001  6.5721538e-001  1.7338165e-001  6.7907757e-001  7.3698543e-001  7.2661377e-001  7.3663876e-001  2.8206523e-001
  2.4121507e-001  6.7246509e-001  2.1775043e-001  6.8170388e-001  7.4687113e-001  7.7046774e-001  7.8118318e-001  2.8086976e-001
  2.5091074e-001  6.6509452e-001  2.9853781e-001  6.8432991e-001  7.6380903e-001  7.9485627e-001  7.8449138e-001  2.7641455e-001
  2.6060640e-001  6.6789976e-001  3.4642720e-001  6.8695621e-001  7.7460418e-001  7.9220537e-001  8.0519627e-001  2.7645375e-001
  2.7030207e-001  6.5942066e-001  3.9981545e-001  6.8958224e-001  7.7925922e-001  7.9591881e-001  7.8314796e-001  2.7525771e-001
  2.7999837e-001  6.3607069e-001  4.4318091e-001  6.9220855e-001  7.8391556e-001  7.5620080e-001  7.8615416e-001  2.7536282e-001
  2.8969404e-001  6.3449928e-001  4.6515715e-001  6.9483458e-001  7.8857059e-001  7.9080012e-001  7.6576689e-001  2.7527646e-001
  2.9938970e-001  6.6714649e-001  4.9325650e-001  6.8880424e-001  7.9326900e-001  7.5245294e-001  7.7282242e-001  2.7527930e-001
  3.0908537e-001  6.6221558e-001  4.8348923e-001  6.6283928e-001  7.9798448e-001  7.8127161e-001  7.4734615e-001  2.7062921e-001
  3.1878104e-001  6.4905469e-001  5.2234074e-001  6.3687405e-001  8.0269997e-001  8.0586044e-001  7.7907259e-001  2.6504103e-001
  3.2847734e-001  6.5296993e-001  5.2364677e-001  6.1090909e-001  8.0163544e-001  7.8963742e-001  7.7646213e-001  2.5725511e-001
  3.1939731e-001  6.4725037e-001  5.5820071e-001  5.8494413e-001  7.9972454e-001  7.8677996e-001  7.7384994e-001  2.5183624e-001
  2.8909812e-001  6.4221480e-001  5.7794319e-001  5.5897917e-001  7.7696456e-001  7.1491949e-001  7.0776577e-001  2.4221274e-001
  2.5879892e-001  6.2345227e-001  5.5363879e-001  5.4029167e-001  7.2451199e-001  6.6289846e-001  6.5619359e-001  2.3223757e-001
  2.6579608e-001  6.4161336e-001  4.7899408e-001  5.2339197e-001  7.2041551e-001  6.9433360e-001  6.6686974e-001  2.2140214e-001
  2.8195531e-001  6.5812344e-001  4.3328128e-001  5.0649200e-001  7.2633090e-001  7.0241929e-001  7.0304993e-001  2.1083831e-001
  2.9811518e-001  6.3386541e-001  4.1859260e-001  4.8959230e-001  7.2335415e-001  7.1578956e-001  7.0581834e-001  2.0007163e-001
  3.1427505e-001  6.6403169e-001  4.1499639e-001  4.7269260e-001  7.1666730e-001  7.4455816e-001  7.3864173e-001  1.8963333e-001
  2.3349479e-001  6.2682505e-001  4.5073359e-001  4.5579290e-001  7.0998046e-001  7.5215405e-001  7.3111930e-001  1.8091670e-001
  2.3989794e-001  6.1194091e-001  3.9975867e-001  4.3889320e-001  7.0919060e-001  7.2667011e-001  7.3056736e-001  1.7435806e-001
  2.4630045e-001  6.5676725e-001  4.0000460e-001  4.3463105e-001  7.1878191e-001  7.5444658e-001  7.3572926e-001  1.7005003e-001
  2.5270359e-001  6.4625977e-001  3.2891811e-001  4.4465196e-001  6.9747022e-001  7.2343395e-001  7.0885577e-001  1.6821136e-001
  2.5910610e-001  6.1656374e-001  3.2423341e-001  4.5467287e-001  7.5277074e-001  7.2775926e-001  7.4715175e-001  1.6780907e-001
  2.6550925e-001  6.1537265e-001  3.0477486e-001  4.6469350e-001  7.3177973e-001  7.5890490e-001  7.3263455e-001  1.6918409e-001
  2.7191240e-001  6.3366494e-001  3.3330047e-001  4.7471441e-001  7.2248149e-001  7.1177097e-001  7.3546891e-001  1.7275802e-001
  2.7831491e-001  6.3066364e-001  2.5331727e-001  4.8473532e-001  7.0767528e-001  6.7053190e-001  7.0039955e-001  1.7706378e-001
  2.8471805e-001  6.3899533e-001  2.3496601e-001  4.9475623e-001  7.2400995e-001  6.9392047e-001  6.9543725e-001  1.8161160e-001
  2.8996815e-001  6.3838210e-001  2.3493761e-001  5.0477686e-001  7.1585379e-001  6.9818631e-001  7.0394554e-001  1.8621621e-001
  2.9256553e-001  6.2268573e-001  1.0282501e-001  5.1479777e-001  7.0147865e-001  7.0427523e-001  7.0580619e-001  1.9200954e-001
  2.9516292e-001  6.2247199e-001  1.4192245e-001  5.2481868e-001  7.1957834e-001  7.0427523e-001  7.2234546e-001  1.9743576e-001
  2.9775966e-001  6.1979499e-001  5.9138032e-002  5.3483931e-001  7.0790527e-001  7.0427523e-001  7.2229859e-001  2.0112336e-001
  3.0035704e-001  6.2832275e-001  2.2586673e-002  5.4486022e-001  7.0469590e-001  6.9818631e-001  7.2121379e-001  2.0470865e-001
  2.9999771e-001  6.3964394e-001  4.0366642e-003  5.5105135e-001  7.0754517e-001  7.1987544e-001  7.5222167e-001  2.0712972e-001
  2.9794664e-001  6.3963215e-001  4.8032505e-003  5.4842394e-001  7.1039313e-001  7.4763313e-001  7.6684475e-001  2.1018430e-001
  2.9589558e-001  6.6761821e-001  1.9520327e-002  5.4579625e-001  7.1324108e-001  7.7196063e-001  7.8038824e-001  2.1485769e-001
  2.9384451e-001  6.5797013e-001  2.7290551e-002  5.4316884e-001  7.1608904e-001  7.5444815e-001  7.6389236e-001  2.1968391e-001
  2.9179344e-001  6.4911365e-001  5.4658604e-003  5.4054143e-001  6.9154564e-001  7.1827457e-001  7.2714634e-001  2.2564769e-001
  2.8974237e-001  6.5903149e-001  5.3468822e-002  5.3791374e-001  7.2665288e-001  7.9242602e-001  8.0524140e-001  2.3301771e-001
  2.8769131e-001  6.4392477e-001  8.3120521e-002  5.3528633e-001  7.5035649e-001  7.9885138e-001  8.0376434e-001  2.4143775e-001
  2.8564024e-001  6.3295736e-001  1.6088875e-001  5.3265864e-001  7.4891477e-001  7.8292725e-001  7.8751666e-001  2.5022657e-001
  2.8358917e-001  6.6668509e-001  1.6305614e-001  5.3003123e-001  7.3798819e-001  7.6395787e-001  7.6143811e-001  2.5989208e-001
  2.8153810e-001  6.6173207e-001  2.3422781e-001  5.2740354e-001  7.3721673e-001  7.5653882e-001  7.6143811e-001  2.6945817e-001
  2.7948704e-001  6.4224870e-001  1.9770485e-001  5.2477613e-001  7.2519408e-001  7.0632521e-001  6.9030659e-001  2.7786684e-001
  2.7743597e-001  6.1190554e-001  1.8067842e-001  5.2214844e-001  7.0847565e-001  7.2195828e-001  6.9677199e-001  2.8423630e-001
  2.7538490e-001  6.5050522e-001  2.1653916e-001  5.1952103e-001  7.2866761e-001  7.2817239e-001  7.2022099e-001  2.8773864e-001
  2.7333383e-001  6.3228222e-001  2.0416903e-001  5.1689334e-001  7.1529261e-001  7.3990110e-001  7.1608660e-001  2.8784943e-001
  2.7128277e-001  6.7100277e-001  2.3263786e-001  5.1426593e-001  7.2661346e-001  7.5564058e-001  7.6269127e-001  2.8607783e-001
  2.6923170e-001  6.4660176e-001  2.1801516e-001  5.1196343e-001  7.1290727e-001  7.5293022e-001  7.5776195e-001  2.8317889e-001
  2.6718063e-001  6.3138890e-001  2.5833346e-001  5.1003693e-001  7.1756887e-001  7.4124532e-001  7.3522071e-001  2.8051294e-001
  2.6512956e-001  6.4495812e-001  2.7193365e-001  5.0811044e-001  6.9554355e-001  7.2912539e-001  7.3221278e-001  2.7750889e-001
  2.6307850e-001  6.1018377e-001  1.5170851e-001  5.0618395e-001  6.8055466e-001  7.5103986e-001  7.2098642e-001  2.7494805e-001
  2.6102743e-001  6.1666987e-001  1.1844143e-001  5.0425746e-001  7.0961904e-001  7.5646214e-001  7.4225888e-001  2.7332868e-001
  2.5897636e-001  6.1676422e-001  1.4314293e-001  5.0233096e-001  7.0673297e-001  7.7443625e-001  7.6516114e-001  2.7216446e-001
  2.5692593e-001  6.4498613e-001  3.5751393e-002  5.0040447e-001  6.7805892e-001  7.5142325e-001  7.5191966e-001  2.7179628e-001
  2.5724202e-001  6.3399514e-001  3.3631578e-002  4.9847798e-001  7.4911453e-001  7.6979798e-001  7.7496772e-001  2.7180423e-001
  2.5763315e-001  6.3760377e-001  4.6275649e-002  4.9655149e-001  7.1701689e-001  7.5533387e-001  7.7854321e-001  2.7319459e-001
  2.5802365e-001  6.3357059e-001  1.0302107e-002  4.9462500e-001  7.1470514e-001  7.4704943e-001  7.7130717e-001  2.7550487e-001
  2.5841478e-001  6.5792296e-001  5.3686367e-002  4.9269850e-001  7.1149577e-001  7.5468131e-001  7.6407113e-001  2.7841687e-001
  2.5880592e-001  6.1692932e-001  1.4070198e-002  4.9077201e-001  7.0869119e-001  7.5149211e-001  7.5942820e-001  2.8177660e-001
  2.5919641e-001  6.6240427e-001  4.6398809e-002  4.8884552e-001  7.3447523e-001  7.5040765e-001  7.6953678e-001  2.8647044e-001
  2.5958755e-001  6.5480963e-001  1.2997053e-002  4.8691903e-001  7.1450012e-001  7.2506612e-001  7.2790309e-001  2.9129439e-001
  2.5997868e-001  6.2812227e-001  6.2119201e-002  4.8499281e-001  7.3987675e-001  7.4469900e-001  7.2739801e-001  2.9308758e-001
  2.6036982e-001  6.1629250e-001  3.9016483e-002  4.8306632e-001  7.0711016e-001  7.4084628e-001  7.2635661e-001  2.9652860e-001
  2.6076031e-001  6.2407730e-001  3.9073651e-002  4.8113983e-001  7.0957436e-001  7.3100324e-001  7.3186912e-001  2.9978566e-001
  2.6115145e-001  6.1421695e-001  2.8662579e-002  4.7921333e-001  7.1203724e-001  7.4513403e-001  7.4000771e-001  3.0309745e-001
  2.6154258e-001  6.6885057e-001  1.2207830e-002  4.7728684e-001  6.9147467e-001  7.2572493e-001  7.5670839e-001  3.0561511e-001
  2.6193308e-001  6.6360714e-001  2.1214261e-002  4.7536035e-001  6.9812471e-001  7.6177957e-001  7.5140069e-001  3.0757432e-001
  2.6232421e-001  6.3364135e-001  1.8876517e-002  4.7343386e-001  7.1376678e-001  7.2511619e-001  7.4995487e-001  3.0763163e-001
  2.6271535e-001  6.2466694e-001  1.0737580e-002  4.7150737e-001  7.1794343e-001  7.7588689e-001  7.6642992e-001  3.0873336e-001
  2.6310648e-001  6.5932632e-001  2.4602894e-002  4.6958087e-001  7.2017238e-001  7.8470807e-001  7.8189133e-001  3.0994986e-001
  2.6349698e-001  6.2461977e-001  4.8613392e-002  4.6765438e-001  7.1925504e-001  7.6456191e-001  7.7780555e-001  3.1220274e-001
  2.6388811e-001  6.7030699e-001  2.9467150e-002  4.6572789e-001  7.1907104e-001  7.4001847e-001  7.6746786e-001  3.1543634e-001
  2.6427925e-001  6.7415148e-001  3.8685753e-002  4.6380140e-001  7.1757675e-001  7.7349264e-001  7.6621643e-001  3.1777559e-001
  2.6466974e-001  6.5436150e-001  5.7443715e-002  4.6187491e-001  7.1576573e-001  7.6173576e-001  7.3470174e-001  3.2086198e-001
  2.6336978e-001  6.3091719e-001  8.4682085e-002  4.5994841e-001  7.1395471e-001  7.7472732e-001  7.4233525e-001  3.2223874e-001
  2.5817565e-001  6.2254422e-001  1.0141500e-001  4.5802192e-001  7.1214369e-001  7.2030421e-001  7.4390083e-001  3.2451777e-001
  2.5298216e-001  6.5835930e-001  4.1221857e-002  4.5609543e-001  6.9392966e-001  7.3506252e-001  7.2634098e-001  3.2206826e-001
  2.4603460e-001  6.4600032e-001  5.9440753e-002  4.5416894e-001  7.1614029e-001  7.5922257e-001  7.5365186e-001  3.2557685e-001
  2.3903172e-001  6.6207406e-001  4.3957090e-002  4.5387746e-001  7.1881477e-001  7.6975729e-001  7.5399726e-001  3.2565586e-001
  2.3202947e-001  6.3370031e-001  8.0480056e-002  4.5735112e-001  7.2707213e-001  7.7247704e-001  7.5569649e-001  3.2770701e-001
  2.2502658e-001  6.2104504e-001  8.3177305e-002  4.6082477e-001  7.2654249e-001  7.4260207e-001  7.4907141e-001  3.2996249e-001
  2.1802434e-001  6.1841670e-001  7.4517335e-002  4.6429870e-001  7.2200442e-001  7.6317074e-001  7.5949415e-001  3.3340996e-001
  2.1102145e-001  6.4892497e-001  7.7886401e-002  4.6777235e-001  7.1881740e-001  7.7335023e-001  7.7264885e-001  3.3349405e-001
  2.0401920e-001  6.5013964e-001  6.2128409e-002  4.7124601e-001  7.1790531e-001  7.7242696e-001  7.8607779e-001  3.3776630e-001
  2.1233159e-001  6.3006367e-001  7.9476742e-002  4.7471994e-001  7.2909605e-001  8.0037244e-001  7.7913161e-001  3.4219026e-001
  2.3795244e-001  6.3872410e-001  1.3265704e-001  4.7819359e-001  7.3849286e-001  8.1517143e-001  7.9761657e-001  3.4574885e-001
  2.6357330e-001  6.4146005e-001  1.6777114e-001  4.8166724e-001  7.2764119e-001  7.7558487e-001  7.9231060e-001  3.4810116e-001
  2.3516617e-001  6.1811745e-001  1.7994022e-001  4.8514117e-001  7.2359597e-001  8.0864905e-001  7.8529152e-001  3.5130805e-001
  2.1386814e-001  6.5234491e-001  2.2387007e-001  4.8861483e-001  7.3103324e-001  8.1332488e-001  8.0719751e-001  3.5485925e-001
  2.1694570e-001  6.1971392e-001  2.3702904e-001  4.9208848e-001  7.3847052e-001  8.1025617e-001  8.0443778e-001  3.5472289e-001
  2.2002262e-001  6.6704035e-001  2.3777299e-001  4.9556213e-001  7.4854415e-001  8.3924542e-001  8.0418437e-001  3.5685472e-001
  2.2310017e-001  6.5470349e-001  2.7269103e-001  4.9903606e-001  7.6301260e-001  8.7077602e-001  8.2359445e-001  3.5686268e-001
  2.2617709e-001  6.5398413e-001  3.1559263e-001  5.0250972e-001  7.6908175e-001  8.4302615e-001  8.3861673e-001  3.5684449e-001
  2.2925465e-001  6.2282725e-001  3.5036449e-001  5.0598337e-001  7.6098736e-001  8.3362440e-001  8.1289053e-001  3.5678654e-001
  2.3233156e-001  6.4725037e-001  3.4975867e-001  5.0945730e-001  7.5289297e-001  8.2366869e-001  7.9953623e-001  3.5240179e-001
  2.3540848e-001  6.1402826e-001  3.3446454e-001  5.1293095e-001  7.4567254e-001  8.2439635e-001  8.1105245e-001  3.4889036e-001
  2.3848604e-001  6.4154408e-001  3.3651798e-001  5.1640461e-001  7.4182708e-001  8.1172089e-001  7.9169791e-001  3.4211412e-001
  2.4156296e-001  6.4976816e-001  3.6577219e-001  5.1987826e-001  7.3798162e-001  8.1897094e-001  8.1176060e-001  3.3230880e-001
  2.4464051e-001  6.7051926e-001  3.9132583e-001  5.2335219e-001  7.3413747e-001  8.4145189e-001  8.3530853e-001  3.2207053e-001
  2.1295295e-001  6.4952493e-001  4.0594814e-001  5.2682584e-001  7.4093603e-001  8.7077602e-001  8.5185474e-001  3.1095443e-001
  2.1407993e-001  6.7037775e-001  4.3613008e-001  5.3029950e-001  7.3295071e-001  8.7077602e-001  8.6507713e-001  3.0194629e-001
  2.1520690e-001  6.5608326e-001  4.8272265e-001  5.3377343e-001  7.1097928e-001  8.4045819e-001  8.3071593e-001  2.9167450e-001
  2.1633387e-001  6.5039171e-001  4.4690066e-001  5.3724708e-001  6.9529910e-001  8.3545530e-001  7.8844872e-001  2.8412437e-001
  2.1746085e-001  6.4286341e-001  3.8914923e-001  5.4072073e-001  7.0393628e-001  8.4004820e-001  8.2956865e-001  2.7839698e-001
  2.1858782e-001  6.5632207e-001  4.0804954e-001  5.4521524e-001  7.1257345e-001  8.4343928e-001  8.2952179e-001  2.7522646e-001
  2.1971480e-001  6.3519801e-001  3.8951833e-001  5.5086348e-001  7.2121062e-001  8.2359983e-001  8.3034797e-001  2.7401348e-001
